PP,39,901.420806,0,18,16,0.390000,,,,,
PP,39,588.752480,0,20,12,0.440000,,,,,
PP,39,588.752480,0,20,14,0.430000,,,,,
PP,35,791.827130,0,22,18,0.430000,,,,,
PP,39,544.126448,0,19,12,0.430000,,,,,
PP,34,1138.044239,0,16,4,0.310000,,,,,
PP,39,590.954337,0,20,15,0.440000,,,,,
PP,39,548.160496,0,18,12,0.390000,,,,,
PP,28,394.953431,0,11,2,0.260000,,,,,
PP,39,965.636962,0,20,16,0.400000,,,,,
PP,39,501.222388,0,16,10,0.400000,,,,,
PP,39,501.222388,0,16,10,0.420000,,,,,
PP,39,832.071628,0,21,16,0.410000,,,,,
PP,34,1013.348709,0,17,4,0.290000,,,,,
PP,39,414.163781,0,16,9,0.390000,,,,,
PP,39,445.013389,0,15,8,0.340000,,,,,
PP,39,626.398776,0,20,14,0.430000,,,,,
PP,39,424.975259,0,17,8,0.400000,,,,,
PP,39,869.800972,0,21,18,0.430000,,,,,
PP,39,351.143206,0,15,11,0.420000,,,,,
PP,34,1138.044239,0,16,4,0.290000,,,,,
PP,39,580.192049,0,17,13,0.420000,,,,,
PP,37,548.101086,0,18,16,0.440000,,,,,
PP,39,392.600516,0,17,9,0.430000,,,,,
PP,39,558.618328,0,20,15,0.390000,,,,,
PP,39,570.473512,0,18,12,0.410000,,,,,
PP,39,424.621613,0,18,10,0.340000,,,,,
PP,39,501.222388,0,16,10,0.370000,,,,,
PP,33,846.325881,0,18,19,0.430000,,,,,
PP,39,976.565993,0,24,19,0.440000,,,,,
PP,34,1013.348709,0,17,4,0.290000,,,,,
PP,34,1047.091778,0,16,4,0.310000,,,,,
PP,39,943.323946,0,19,16,0.390000,,,,,
PP,34,1047.091778,0,16,4,0.310000,,,,,
PP,39,548.160496,0,18,12,0.420000,,,,,
PP,28,809.552288,0,17,2,0.270000,,,,,
PP,39,414.163781,0,16,7,0.380000,,,,,
PP,39,832.071628,0,21,16,0.420000,,,,,
PP,36,430.438460,0,13,3,0.340000,,,,,
PP,39,525.847480,0,17,12,0.420000,,,,,
PP,39,976.565993,0,24,19,0.470000,,,,,
PP,39,839.778383,0,19,11,0.430000,,,,,
PP,39,692.506442,0,22,17,0.410000,,,,,
PP,39,1001.262831,0,18,10,0.430000,,,,,
PP,39,588.752480,0,20,11,0.420000,,,,,
PP,39,723.922834,0,21,15,0.430000,,,,,
PP,34,1047.091778,0,16,4,0.300000,,,,,
PP,34,1013.348709,0,17,4,0.290000,,,,,
PP,34,379.307827,0,16,3,0.290000,,,,,
PP,39,548.160496,0,18,13,0.380000,,,,,
PP,39,868.407230,0,21,16,0.250000,,,,,
PP,32,1182.872838,0,17,3,0.100000,,,,,
PP,39,868.407230,0,21,15,0.250000,,,,,
PP,32,1182.872838,0,17,3,0.100000,,,,,
PP,32,1182.872838,0,17,3,0.100000,,,,,
PP,32,1182.872838,0,17,3,0.100000,,,,,
PP,39,868.407230,0,21,16,0.250000,,,,,
PP,32,1182.872838,0,17,3,0.100000,,,,,
PP,32,1182.872838,0,17,3,0.100000,,,,,
PP,32,1182.872838,0,17,3,0.100000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1370.592961,0,20,15,0.210000,,,,,
PP,27,1370.592961,0,20,17,0.210000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1370.592961,0,20,13,0.210000,,,,,
PP,27,1370.592961,0,20,13,0.210000,,,,,
PP,27,1370.592961,0,20,17,0.210000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1370.592961,0,20,13,0.210000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1370.592961,0,20,15,0.210000,,,,,
PP,27,1370.592961,0,20,13,0.210000,,,,,
PP,27,1357.059432,0,20,12,0.200000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1370.592961,0,20,15,0.210000,,,,,
PP,27,1370.592961,0,20,15,0.210000,,,,,
PP,27,1370.592961,0,20,17,0.210000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1370.592961,0,20,15,0.210000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1370.592961,0,20,15,0.210000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1357.059432,0,20,16,0.200000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1357.059432,0,20,14,0.200000,,,,,
PP,27,1370.592961,0,20,13,0.210000,,,,,
PP,27,1370.592961,0,20,15,0.210000,,,,,
PP,27,1370.592961,0,20,17,0.210000,,,,,
PP,27,1357.059432,0,20,12,0.200000,,,,,
PP,27,1370.592961,0,20,17,0.210000,,,,,
PP,27,1370.592961,0,20,17,0.210000,,,,,
