Hybrid,39,592.287209,20,26,8,0.220000,,,,,
Hybrid,39,542.004009,20,27,7,0.230000,,,,,
Hybrid,39,706.819437,22,30,7,0.260000,,,,,
Hybrid,33,635.334136,17,26,7,0.210000,,,,,
Hybrid,37,872.806512,18,28,7,0.280000,,,,,
Hybrid,39,736.026538,25,31,6,0.210000,,,,,
Hybrid,39,740.986523,23,29,6,0.220000,,,,,
Hybrid,37,591.035707,18,25,6,0.200000,,,,,
Hybrid,37,630.665532,22,28,6,0.220000,,,,,
Hybrid,33,581.885807,18,25,6,0.200000,,,,,
Hybrid,37,594.045072,20,29,5,0.290000,,,,,
Hybrid,39,927.271264,26,35,7,0.330000,,,,,
Hybrid,39,672.798271,21,27,7,0.310000,,,,,
Hybrid,37,596.804349,22,30,5,0.290000,,,,,
Hybrid,39,954.526063,23,30,6,0.290000,,,,,
Hybrid,33,735.572043,19,24,6,0.320000,,,,,
Hybrid,39,477.726545,25,27,6,0.300000,,,,,
Hybrid,39,730.237938,22,30,6,0.290000,,,,,
Hybrid,33,551.667825,17,25,5,0.270000,,,,,
Hybrid,39,799.943658,23,31,8,0.300000,,,,,
Hybrid,37,744.583223,21,29,5,0.380000,,,,,
Hybrid,39,703.143707,21,28,5,0.400000,,,,,
Hybrid,37,728.218302,21,29,8,0.420000,,,,,
Hybrid,39,694.514987,21,29,6,0.380000,,,,,
Hybrid,39,645.434301,20,24,6,0.410000,,,,,
Hybrid,39,618.327430,21,26,6,0.400000,,,,,
Hybrid,39,758.636019,24,30,5,0.370000,,,,,
Hybrid,35,585.207285,18,24,5,0.330000,,,,,
Hybrid,33,632.109262,17,24,5,0.370000,,,,,
Hybrid,39,646.704450,20,28,8,0.430000,,,,,
Hybrid,39,762.523644,18,24,7,0.470000,,,,,
Hybrid,33,830.299364,19,27,6,0.430000,,,,,
Hybrid,39,596.726048,24,30,6,0.480000,,,,,
Hybrid,33,668.673014,16,21,4,0.450000,,,,,
Hybrid,39,613.304432,22,29,7,0.470000,,,,,
Hybrid,39,728.597697,25,29,6,0.460000,,,,,
Hybrid,39,510.048240,25,28,6,0.480000,,,,,
Hybrid,35,587.103260,20,27,4,0.450000,,,,,
Hybrid,37,598.199871,22,26,6,0.450000,,,,,
Hybrid,35,536.879907,18,25,6,0.450000,,,,,
Hybrid,37,479.155949,19,19,4,0.500000,,,,,
Hybrid,39,691.929136,23,27,7,0.540000,,,,,
Hybrid,39,810.629679,18,27,7,0.600000,,,,,
Hybrid,39,367.839187,21,25,3,0.570000,,,,,
Hybrid,37,551.887752,20,25,4,0.560000,,,,,
Hybrid,37,368.951788,20,22,6,0.570000,,,,,
Hybrid,39,336.754830,18,20,4,0.510000,,,,,
Hybrid,39,636.555949,21,28,4,0.550000,,,,,
Hybrid,35,166.627972,13,14,4,0.560000,,,,,
Hybrid,35,521.399052,18,21,4,0.500000,,,,,
Hybrid,35,374.673060,19,24,5,0.640000,,,,,
Hybrid,39,916.440224,16,23,6,0.670000,,,,,
Hybrid,31,212.448414,13,15,4,0.590000,,,,,
Hybrid,37,405.174373,20,21,5,0.600000,,,,,
Hybrid,35,680.489513,19,24,4,0.610000,,,,,
Hybrid,31,233.234538,10,16,3,0.590000,,,,,
