Hybrid,35,485.194837,14,21,8,0.200000,,,,,
Hybrid,31,198.459591,9,14,3,0.310000,,,,,
Hybrid,29,530.989029,12,19,5,0.300000,,,,,
Hybrid,31,352.138463,12,15,5,0.290000,,,,,
Hybrid,39,736.002640,19,27,9,0.360000,,,,,
Hybrid,39,617.218583,17,25,7,0.320000,,,,,
Hybrid,31,536.999125,14,21,5,0.290000,,,,,
Hybrid,37,624.477612,16,23,8,0.350000,,,,,
Hybrid,35,694.618858,11,21,9,0.340000,,,,,
Hybrid,37,882.769204,14,25,9,0.360000,,,,,
Hybrid,35,485.194837,14,21,8,0.300000,,,,,
Hybrid,37,256.286270,11,14,3,0.380000,,,,,
Hybrid,35,165.445166,11,15,2,0.410000,,,,,
Hybrid,33,151.746247,9,14,4,0.350000,,,,,
Hybrid,37,330.490238,10,16,3,0.390000,,,,,
Hybrid,27,111.657375,8,11,1,0.390000,,,,,
Hybrid,35,210.853824,13,18,3,0.370000,,,,,
Hybrid,39,615.847526,13,19,9,0.410000,,,,,
Hybrid,37,324.611314,16,21,7,0.440000,,,,,
Hybrid,33,296.885614,12,17,4,0.440000,,,,,
Hybrid,37,314.445831,12,17,4,0.370000,,,,,
Hybrid,33,274.327109,8,14,3,0.480000,,,,,
Hybrid,39,606.965063,15,21,6,0.470000,,,,,
Hybrid,31,159.403558,7,12,2,0.520000,,,,,
Hybrid,31,170.786947,10,15,2,0.500000,,,,,
Hybrid,39,383.556991,14,23,7,0.530000,,,,,
Hybrid,35,239.217480,11,19,4,0.550000,,,,,
Hybrid,35,194.287023,11,17,3,0.500000,,,,,
Hybrid,33,158.456983,10,13,2,0.490000,,,,,
Hybrid,35,129.134330,10,14,2,0.470000,,,,,
Hybrid,33,570.403046,15,20,4,0.480000,,,,,
Hybrid,27,489.939604,9,14,2,0.540000,,,,,
Hybrid,27,128.590604,7,11,2,0.560000,,,,,
Hybrid,27,134.911790,7,11,0,0.570000,,,,,
Hybrid,33,160.235885,10,13,3,0.570000,,,,,
Hybrid,37,270.883859,15,21,3,0.540000,,,,,
Hybrid,27,58.742544,5,8,3,0.550000,,,,,
Hybrid,29,266.877824,18,22,5,0.540000,,,,,
Hybrid,27,113.512087,7,11,2,0.540000,,,,,
Hybrid,37,459.957674,15,21,5,0.600000,,,,,
Hybrid,31,246.136665,11,13,4,0.520000,,,,,
Hybrid,27,72.497451,8,9,2,0.630000,,,,,
Hybrid,37,191.894397,12,17,4,0.660000,,,,,
Hybrid,33,305.759278,15,21,5,0.640000,,,,,
Hybrid,27,335.472844,7,12,2,0.600000,,,,,
Hybrid,31,171.625694,10,15,2,0.610000,,,,,
Hybrid,37,325.322065,11,15,4,0.660000,,,,,
Hybrid,39,265.170809,11,18,5,0.640000,,,,,
Hybrid,33,217.523996,12,16,3,0.600000,,,,,
Hybrid,37,311.644667,17,23,4,0.640000,,,,,
Hybrid,27,78.576332,7,9,0,0.660000,,,,,
Hybrid,37,195.690296,11,13,4,0.700000,,,,,
Hybrid,37,59.926222,10,12,6,0.720000,,,,,
Hybrid,35,421.333047,16,24,8,0.730000,,,,,
Hybrid,27,53.053826,7,8,1,0.690000,,,,,
Hybrid,33,56.094531,10,11,1,0.710000,,,,,
Hybrid,27,53.053826,7,8,1,0.750000,,,,,
Hybrid,31,86.094191,9,11,3,0.710000,,,,,
Hybrid,27,65.285128,7,9,2,0.720000,,,,,
Hybrid,27,124.091213,5,9,1,0.710000,,,,,
Hybrid,27,63.053826,7,9,2,0.710000,,,,,
Hybrid,27,56.511242,4,7,2,0.760000,,,,,
Hybrid,37,71.732730,9,13,5,0.760000,,,,,
Hybrid,27,60.566626,7,9,2,0.800000,,,,,
Hybrid,27,44.574815,6,8,3,0.800000,,,,,
Hybrid,35,70.238957,7,10,5,0.770000,,,,,
Hybrid,33,147.326915,9,13,4,0.760000,,,,,
Hybrid,37,89.719784,9,11,4,0.760000,,,,,
Hybrid,39,132.911819,10,15,9,0.760000,,,,,
Hybrid,33,98.896481,8,12,2,0.790000,,,,,
Hybrid,35,59.926222,10,12,5,0.770000,,,,,
Hybrid,33,64.647038,10,12,1,0.850000,,,,,
Hybrid,37,89.719784,9,11,4,0.850000,,,,,
Hybrid,27,87.303269,5,8,1,0.840000,,,,,
Hybrid,33,154.424725,9,13,4,0.850000,,,,,
Hybrid,27,42.343514,5,7,3,0.870000,,,,,
Hybrid,39,122.399748,8,12,5,0.860000,,,,,
Hybrid,33,78.657156,12,12,2,0.820000,,,,,
Hybrid,27,38.509509,6,7,2,0.860000,,,,,
Hybrid,27,32.188303,7,7,2,0.840000,,,,,
Hybrid,33,100.910274,6,10,3,0.870000,,,,,
Hybrid,37,59.926222,10,12,6,0.920000,,,,,
Hybrid,37,63.088912,11,13,5,0.930000,,,,,
Hybrid,27,56.511242,4,7,3,0.920000,,,,,
Hybrid,27,38.509509,6,7,2,0.920000,,,,,
Hybrid,27,50.822525,6,7,1,0.940000,,,,,
Hybrid,37,63.088912,11,13,5,0.930000,,,,,
Hybrid,37,63.088912,11,13,5,0.920000,,,,,
Hybrid,27,56.511242,4,7,3,0.920000,,,,,
Hybrid,33,62.415736,9,11,1,0.940000,,,,,
Hybrid,27,36.022308,6,7,2,0.920000,,,,,
Hybrid,37,63.088912,11,13,5,1.000000,,,,,
